"1 _ 1",,,
"Time","Force","Stroke","Ext.1"
"sec","N","mm","mm"
"0","0,2064705","0,0004333333","0"
"0,01","0,2072652","0,005533333","0"
"0,02","0,2145767","0,01456667","0"
"0,03","0,2582868","0,0243","0"
"0,04","0,4221598","0,0342","-0,005"
"0,05","0,8384387","0,04413334","-0,008"
"0,06","1,602491","0,05416667","0"
"0,07","2,684434","0,06426667","0,007"
"0,08","3,957589","0,0743","0,01"
"0,09","5,306721","0,08433334","0,015"
"0,1","6,676833","0,0943","0,021"
"0,11","8,042495","0,1042333","0,023"
"0,12","9,390195","0,1142","0,025"
"0,13","10,72327","0,1241667","0,028"
"0,14","12,05651","0,1342","0,037"
"0,15","13,38975","0,1442667","0,041"
"0,16","14,70852","0,1543","0,049"
"0,17","16,00504","0,1643","0,045"
"0,18","17,29218","0,1743333","0,052"
"0,19","18,58441","0,1842667","0,061"
"0,2","19,88109","0,1942","0,06500001"
"0,21","21,16982","0,2041667","0,062"
"0,22","22,44616","0,2141667","0,06900001"
"0,23","23,71836","0,2242667","0,078"
"0,24","24,9966","0,2343","0,079"
"0,25","26,28072","0,2443","0,082"
"0,26","27,56087","0,2543667","0,09100001"
"0,27","28,83196","0,2643","0,097"
"0,28","30,09637","0,2742333","0,09500001"
"0,29","31,35713","0,2842","0,101"
"0,3","32,61169","0,2941333","0,109"
"0,31","33,85623","0,3042","0,112"
"0,32","35,09633","0,3142667","0,112"
"0,33","36,34294","0,3243333","0,117"
"0,34","37,60211","0,3343333","0,124"
"0,35","38,86763","0,3443","0,131"
"0,36","40,12823","0,3542667","0,132"
"0,37","41,37897","0,3642333","0,133"
"0,38","42,6232","0,3741667","0,142"
"0,39","43,86107","0,3842","0,149"
"0,4","45,0875","0,3943","0,143"
"0,41","46,29946","0,4043333","0,152"
"0,42","47,5014","0,4143","0,157"
"0,43","48,7016","0,4243333","0,16"
"0,44","49,90625","0,4342667","0,161"
"0,45","51,11678","0,4441667","0,168"
"0,46","52,33018","0,4541667","0,174"
"0,47","53,54102","0,4641334","0,18"
"0,48","54,74663","0,4742","0,175"
"0,49","55,94857","0,4842667","0,182"
"0,5","57,15084","0,4943","0,19"
"0,51","58,3566","0,5043333","0,193"
"0,52","59,56554","0,5143","0,193"
"0,53","60,77401","0,5242333","0,201"
"0,54","61,97691","0,5342","0,204"
"0,55","63,17027","0,5441","0,205"
"0,56","64,35362","0,5541667","0,211"
"0,57","65,5295","0,5642334","0,218"
"0,58","66,70157","0,5743","0,225"
"0,59","67,87332","0,5843","0,224"
"0,6","69,04602","0,5943","0,231"
"0,61","70,21809","0,6042667","0,239"
"0,62","71,39047","0,6142","0,245"
"0,63","72,56364","0,6241667","0,244"
"0,64","73,73158","0,6342","0,25"
"0,65","74,88839","0,6442333","0,254"
"0,66","76,03423","0,6543","0,263"
"0,67","77,17577","0,6643","0,262"
"0,68","78,31748","0,6743","0,266"
"0,69","79,46126","0,6842334","0,274"
"0,7","80,60821","0,6942","0,279"
"0,71","81,75755","0,7041667","0,275"
"0,72","82,91022","0,7141667","0,283"
"0,73","84,06592","0,7242666","0,291"
"0,74","85,2224","0,7343","0,296"
"0,75","86,37794","0,7443","0,294"
"0,76","87,53077","0,7543667","0,302"
"0,77","88,67693","0,7643334","0,307"
"0,78","89,80894","0,7742333","0,313"
"0,79","90,92442","0,7842","0,313"
"0,8","92,02655","0,7941667","0,32"
"0,81","93,11946","0,8042","0,326"
"0,82","94,20904","0,8142667","0,33"
"0,83","95,30115","0,8243","0,333"
"0,84","96,39756","0,8343334","0,342"
"0,85","97,49556","0,8443334","0,346"
"0,86","98,59451","0,8542667","0,346"
"0,87","99,69807","0,8642","0,355"
"0,88","100,8051","0,8741667","0,362"
"0,89","101,9057","0,8842","0,36"
"0,9","102,9924","0,8942667","0,365"
"0,91","104,0708","0,9043334","0,374"
"0,92","105,1486","0,9143","0,38"
"0,93","106,2301","0,9243333","0,376"
"0,94","107,3154","0,9342667","0,384"
"0,95","108,4054","0,9442","0,388"
"0,96","109,498","0,9541667","0,396"
"0,97","110,5868","0,9641667","0,399"
"0,98","111,6645","0,9742333","0,396"
"0,99","112,7299","0,9843","0,405"
"1","113,7896","0,9943","0,41"
"1,01","114,8488","1,004333","0,41"
"1,02","115,9064","1,0143","0,414"
"1,03","116,9553","1,024233","0,421"
"1,04","117,9911","1,034233","0,428"
"1,05","119,017","1,044133","0,434"
"1,06","120,0372","1,054167","0,435"
"1,07","121,055","1,064233","0,444"
"1,08","122,0733","1,0743","0,45"
"1,09","123,0949","1,084333","0,452"
"1,1","124,121","1,0943","0,455"
"1,11","125,1505","1,104233","0,463"
"1,12","126,1818","1,114167","0,469"
"1,13","127,2105","1,124133","0,468"
"1,14","128,2323","1,1342","0,474"
"1,15","129,2475","1,144267","0,478"
"1,16","130,259","1,1543","0,485"
"1,17","131,2675","1,1643","0,483"
"1,18","132,2699","1,1743","0,489"
"1,19","133,2642","1,184233","0,497"
"1,2","134,2508","1,194167","0,504"
