"1 _ 1",,,
"Time","Force","Stroke","Ext.1"
"sec","N","mm","mm"
"1,54","216,5651","1,5343","0,6210001"
"1,55","217,6776","1,544233","0,629"
"1,56","218,7869","1,5542","0,637"
"1,57","219,885","1,564233","0,643"
"1,58","220,967","1,5743","0,64"
"1,59","222,0341","1,5844","0,649"
"1,6","223,0937","1,594367","0,654"
"1,61","224,1559","1,604367","0,654"
"1,62","225,2267","1,6143","0,659"
"1,63","226,3026","1,624233","0,6670001"
"1,64","227,3763","1,6342","0,671"
"1,65","228,4406","1,6442","0,6720001"
"1,66","229,4938","1,6542","0,677"
"1,67","230,5392","1,664333","0,6850001"
"1,68","231,5809","1,6744","0,691"
"1,69","232,6179","1,684433","0,693"
"1,7","233,6467","1,694367","0,696"
"1,71","234,6662","1,704333","0,702"
"1,72","235,6736","1,714267","0,71"
"1,73","236,6659","1,724133","0,712"
"1,74","237,6475","1,734167","0,71"
"1,75","238,6304","1,7443","0,7180001"
"1,76","239,6213","1,754333","0,721"
"1,77","240,62","1,764367","0,723"
"1,78","241,6244","1,774367","0,725"
"1,79","242,6341","1,7843","0,731"
"1,8","243,6503","1,794267","0,739"
"1,81","244,6701","1,804233","0,7320001"
"1,82","245,6845","1,814233","0,74"
"1,83","246,685","1,824267","0,744"
"1,84","247,6708","1,8343","0,744"
"1,85","248,647","1,844367","0,749"
"1,86","249,6168","1,854367","0,7550001"
"1,87","250,5798","1,8643","0,757"
"1,88","251,5359","1,874233","0,761"
"1,89","252,484","1,884233","0,766"
"1,9","253,4235","1,8942","0,772"
"1,91","254,3542","1,9042","0,7780001"
"1,92","255,2786","1,9143","0,78"
"1,93","256,2005","1,924333","0,789"
"1,94","257,1223","1,934367","0,7920001"
"1,95","258,0425","1,944367","0,8010001"
"1,96","258,9556","1,954267","0,8010001"
"1,97","259,8599","1,964267","0,8050001"
"1,98","260,7568","1,974167","0,812"
"1,99","261,6502","1,9842","0,8200001"
"2","262,5427","1,994267","0,816"
"2,01","263,4373","2,0043","0,821"
"2,02","264,3382","2,014333","0,827"
"2,03","265,2461","2,024367","0,832"
"2,04","266,1619","2,034333","0,8330001"
"2,05","267,0865","2,0442","0,8380001"
"2,06","268,0133","2,0542","0,8420001"
"2,07","268,9268","2,064233","0,85"
"2,08","269,8169","2,0743","0,8520001"
"2,09","270,6871","2,084333","0,853"
"2,1","271,5446","2,094367","0,862"
"2,11","272,3928","2,1044","0,868"
"2,12","273,2337","2,114333","0,869"
"2,13","274,0709","2,124233","0,872"
"2,14","274,9071","2,1342","0,8790001"
"2,15","275,7421","2,1442","0,886"
"2,16","276,5743","2,154233","0,892"
"2,17","277,4037","2,1643","0,8930001"
"2,18","278,2329","2,174367","0,9020001"
"2,19","279,0647","2,1844","0,909"
"2,2","279,8975","2,1944","0,909"
"2,21","280,726","2,204333","0,913"
"2,22","281,5452","2,2143","0,9210001"
