"1 _ 1",,,
"Time","Force","Stroke","Ext.1"
"0,88","127,1186","0,8742334","0,422"
"0,89","128,4817","0,8842667","0,426"
"0,9","129,8401","0,8943","0,435"
"0,91","131,2","0,9043334","0,442"
"0,92","132,5614","0,9143","0,439"
"0,93","133,9146","0,9242","0,445"
"0,94","135,2538","0,9342","0,448"
"0,95","136,5857","0,9441333","0,456"
"0,96","137,9189","0,9541667","0,464"
"0,97","139,2527","0,9643","0,468"
"0,98","140,584","0,9743","0,472"
"0,99","141,9153","0,9843333","0,473"
"1","143,2527","0,9943","0,477"
"1,01","144,5966","1,004233","0,486"
"1,02","145,9381","1,014167","0,491"
"1,03","147,2653","1,024167","0,495"
"1,04","148,5729","1,0342","0,495"
"1,05","149,8621","1,0443","0,502"
"1,06","151,1377","1,054333","0,508"
"1,07","152,4051","1,064267","0,515"
"1,08","153,6703","1,0743","0,518"
"1,09","154,9381","1,084233","0,527"
"1,1","156,212","1,094167","0,5330001"
"1,11","157,4912","1,104133","0,53"
"1,12","158,7714","1,114167","0,537"
"1,13","160,0475","1,124233","0,544"
"1,14","161,3202","1,1343","0,549"
"1,15","162,593","1,1443","0,557"
"1,16","163,867","1,154367","0,559"
"1,17","165,1382","1,164267","0,56"
"1,18","166,4022","1,1742","0,568"
"1,19","167,6548","1,184133","0,573"
"1,2","168,8935","1,194067","0,5790001"
"1,21","170,1172","1,204133","0,5840001"
"1,22","171,3297","1,214267","0,581"
"1,23","172,5381","1,2243","0,587"
"1,24","173,7482","1,2343","0,596"
"1,25","174,9598","1,2443","0,598"
"1,26","176,1732","1,2542","0,6070001"
"1,27","177,3893","1,264167","0,606"
"1,28","178,6044","1,2741","0,611"
"1,29","179,8086","1,2842","0,618"
"1,3","180,9948","1,294267","0,627"
"1,31","182,1664","1,3043","0,631"
"1,32","183,331","1,3143","0,629"
"1,33","184,4953","1,324333","0,637"
"1,34","185,6602","1,334233","0,643"
"1,35","186,8235","1,344133","0,649"
"1,36","187,9834","1,354133","0,6580001"
"1,37","189,1445","1,364133","0,655"
"1,38","190,3125","1,374233","0,66"
"1,39","191,4862","1,384267","0,668"
"1,4","192,6578","1,3943","0,673"
"1,41","193,8241","1,404333","0,68"
"1,42","194,986","1,414333","0,6810001"
"1,43","196,1398","1,4242","0,6810001"
"1,44","197,2731","1,434167","0,689"
"1,45","198,3808","1,4441","0,693"
"1,46","199,4727","1,454167","0,7"
"1,47","200,5625","1,464267","0,701"
"1,48","201,6548","1,474333","0,705"
"1,49","202,7478","1,4843","0,711"
"1,5","203,8468","1,4943","0,717"
"1,51","204,9603","1,504233","0,7220001"
"1,52","206,0871","1,514167","0,721"
"1,53","207,2117","1,524133","0,728"
"1,54","208,3168","1,534167","0,7320001"
"1,55","209,3991","1,544267","0,74"
"1,56","210,4677","1,554333","0,7450001"
"1,57","211,5345","1,564367","0,7410001"
"1,58","212,6053","1,574333","0,7500001"
"1,59","213,6815","1,584267","0,757"
"1,6","214,7627","1,5942","0,7640001"
"1,61","215,8451","1,604133","0,762"
"1,62","216,9183","1,614133","0,7690001"
"1,63","217,9737","1,624233","0,7730001"
"1,64","219,0126","1,6343","0,78"
"1,65","220,0456","1,6443","0,781"
"1,66","221,0795","1,654367","0,786"
"1,67","222,109","1,6643","0,791"
"1,68","223,1256","1,6742","0,8"
"1,69","224,1284","1,6842","0,802"
"1,7","225,121","1,694167","0,802"
"1,71","226,1092","1,704133","0,811"
"1,72","227,0978","1,714233","0,817"
"1,73","228,0909","1,724267","0,817"
"1,74","229,0896","1,7343","0,8200001"
"1,75","230,0951","1,7443","0,825"
"1,76","231,109","1,754233","0,832"
"1,77","232,1278","1,764167","0,839"
"1,78","233,1429","1,774133","0,835"
"1,79","234,1455","1,784167","0,8420001"
"1,8","235,1357","1,794267","0,849"
"1,81","236,1196","1,8043","0,853"
"1,82","237,1004","1,8143","0,8520001"
"1,83","238,0762","1,8243","0,8520001"
"1,84","239,0453","1,834233","0,8610001"
"1,85","240,0123","1,844133","0,869"
"1,86","240,9776","1,8541","0,867"
"1,87","241,9319","1,864133","0,8710001"
"1,88","242,8708","1,874167","0,877"
"1,89","243,8022","1,884267","0,8840001"
"1,9","244,7378","1,8943","0,8880001"
"1,91","245,6784","1,904367","0,891"
"1,92","246,6167","1,9143","0,895"
"1,93","247,5471","1,9242","0,9020001"
"1,94","248,4692","1,9342","0,906"
"1,95","249,3857","1,9441","0,9070001"
"1,96","250,2952","1,954133","0,913"
"1,97","251,1965","1,964233","0,9220001"
"1,98","252,0933","1,974333","0,9210001"
"1,99","252,9953","1,984333","0,9260001"
"2","253,9078","1,994333","0,933"
"2,01","254,8285","2,004233","0,942"
"2,02","255,7497","2,014233","0,9400001"
"2,03","256,6648","2,024133","0,9440001"
"2,04","257,5695","2,034167","0,952"
"2,05","258,4607","2,044267","0,955"
"2,06","259,3384","2,054267","0,955"
"2,07","260,2043","2,0643","0,96"
"2,08","261,0636","2,0743","0,966"
"2,09","261,9232","2,0843","0,974"
"2,1","262,7872","2,094167","0,974"
"2,11","263,6506","2,104167","0,975"
"2,12","264,5074","2,114133","0,983"
"2,13","265,358","2,124233","0,9910001"
"2,14","266,2071","2,134233","0,987"
"2,15","267,058","2,1443","0,993"
"2,16","267,9137","2,154333","1,001"
"2,17","268,7702","2,1643","1,006"
"2,18","269,6199","2,174233","1,004"
"2,19","270,4574","2,1842","1,013"
"2,2","271,2857","2,194167","1,022"
"2,21","272,1103","2,204167","1,025"
"2,22","272,9344","2,214233","1,025"
"2,23","273,7573","2,2243","1,033"
"2,24","274,5782","2,234333","1,041"
"2,25","275,3984","2,244333","1,045"
"2,26","276,2214","2,254267","1,045"
"2,27","277,0425","2,2642","1,054"
"2,28","277,8516","2,274167","1,057"
"2,29","278,6451","2,284167","1,058"
"2,3","279,4307","2,294267","1,064"
"2,31","280,2124","2,3043","1,068"
"2,32","280,9879","2,3143","1,075"
"2,33","281,7589","2,324333","1,077"
"2,34","282,5356","2,334233","1,075"
"2,35","283,3225","2,344167","1,084"
"2,36","284,1117","2,354133","1,089"
"2,37","284,8907","2,3641","1,093"
"2,38","285,6577","2,374133","1,094"
"2,39","286,4243","2,384233","1,098"
"2,4","287,2017","2,394267","1,105"
"2,41","287,9886","2,404333","1,109"
"2,42","288,7737","2,414267","1,11"
"2,43","289,5506","2,424233","1,117"
"2,44","290,3206","2,4342","1,124"
"2,45","291,083","2,444133","1,122"
"2,46","291,8321","2,454133","1,127"
"2,47","292,5676","2,464233","1,136"
"2,48","293,2963","2,474267","1,142"
"2,49","294,0264","2,484267","1,145"
"2,5","294,7598","2,4943","1,148"
"2,51","295,4942","2,504233","1,156"
"2,52","296,2308","2,5142","1,159"
"2,53","296,968","2,524133","1,158"
"2,54","297,6999","2,5342","1,166"
"2,55","298,4222","2,544233","1,174"
"2,56","299,1368","2,5543","1,174"
"2,57","299,8466","2,5643","1,176"
"2,58","300,5557","2,5743","1,184"
"2,59","301,2681","2,584267","1,19"
"2,6","301,985","2,5942","1,193"
"2,61","302,704","2,604167","1,195"
"2,62","303,4221","2,614167","1,201"
"2,63","304,1372","2,624233","1,207"
"2,64","304,851","2,634233","1,213"
"2,65","305,567","2,6443","1,215"
"2,66","306,2846","2,654333","1,223"
"2,67","306,9959","2,664333","1,228"
"2,68","307,6897","2,674233","1,232"
"2,69","308,3622","2,6842","1,235"
"2,7","309,018","2,694133","1,242"
"2,71","309,6642","2,704167","1,248"
"2,72","310,3076","2,714233","1,252"
"2,73","310,957","2,7243","1,253"
"2,74","311,6177","2,7343","1,258"
"2,75","312,2872","2,7443","1,266"
"2,76","312,9606","2,754267","1,266"
"2,77","313,6382","2,7642","1,27"
"2,78","314,3187","2,774133","1,278"
"2,79","314,9939","2,7842","1,284"
"2,8","315,6557","2,794267","1,279"
"2,81","316,3034","2,8043","1,288"
"2,82","316,9459","2,814267","1,296"
"2,83","317,5931","2,824267","1,302"
"2,84","318,2495","2,834267","1,298"
"2,85","318,9109","2,844167","1,307"
"2,86","319,5699","2,854167","1,316"
"2,87","320,2222","2,8642","1,32"
"2,88","320,865","2,874233","1,319"
"2,89","321,5011","2,884267","1,328"
"2,9","322,1375","2,894267","1,335"
"2,91","322,7749","2,9043","1,334"
"2,92","323,4053","2,914267","1,338"
"2,93","324,0231","2,9242","1,347"
"2,94","324,631","2,9342","1,355"
"2,95","325,2336","2,944133","1,353"
"2,96","325,8335","2,954167","1,358"
"2,97","326,4356","2,964267","1,366"
"2,98","327,0435","2,974267","1,373"
"2,99","327,6587","2,984267","1,373"
"3","328,2809","2,994267","1,379"
"3,01","328,9089","3,004233","1,386"
"3,02","329,5385","3,0142","1,392"
"3,03","330,1641","3,024133","1,391"
"3,04","330,7813","3,0342","1,398"
"3,05","331,3913","3,044267","1,405"
"3,06","331,9961","3,0543","1,407"
"3,07","332,5958","3,064267","1,408"
"3,08","333,1919","3,0743","1,411"
"3,09","333,7857","3,084233","1,42"
"3,1","334,3782","3,094167","1,423"
"3,11","334,9679","3,104133","1,422"
"3,12","335,553","3,114167","1,429"
"3,13","336,1282","3,124233","1,437"
"3,14","336,6965","3,1343","1,442"
"3,15","337,2709","3,1443","1,443"
"3,16","337,8572","3,1543","1,451"
"3,17","338,4423","3,164267","1,46"
"3,18","339,0098","3,174233","1,461"
"3,19","339,5596","3,1842","1,463"
"3,2","340,1036","3,194133","1,472"
"3,21","340,6502","3,204167","1,478"
"3,22","341,1988","3,214233","1,478"
"3,23","341,7451","3,224333","1,481"
"3,24","342,2914","3,2343","1,49"
"3,25","342,8491","3,244267","1,494"
"3,26","343,4251","3,254233","1,493"
"3,27","344,0116","3,2642","1,501"
"3,28","344,5915","3,274167","1,51"
"3,29","345,1544","3,2842","1,514"
"3,3","345,6992","3,2943","1,513"
"3,31","346,2302","3,304333","1,523"
"3,32","346,7541","3,3143","1,532"
"3,33","347,2754","3,324267","1,539"
"3,34","347,7961","3,334233","1,538"
"3,35","348,3197","3,344133","1,545"
"3,36","348,848","3,354167","1,552"
"3,37","349,3749","3,364133","1,552"
"3,38","349,8966","3,374233","1,558"
"3,39","350,4205","3,3843","1,562"
"3,4","350,9537","3,3943","1,568"
"3,41","351,4907","3,4043","1,568"
"3,42","352,0195","3,414267","1,574"
"3,43","352,5383","3,4242","1,582"
"3,44","353,0515","3,4342","1,588"
"3,45","353,5631","3,444133","1,587"
"3,46","354,0753","3,454167","1,593"
"3,47","354,5871","3,464267","1,602"
"3,48","355,096","3,474333","1,609"
"3,49","355,6089","3,484333","1,608"
"3,5","356,1373","3,494267","1,613"
"3,51","356,6786","3,504233","1,622"
"3,52","357,2154","3,514167","1,623"
"3,53","357,7344","3,524167","1,626"
"3,54","358,2339","3,534167","1,633"
"3,55","358,7197","3,544233","1,64"
"3,56","359,2018","3,554267","1,636"
"3,57","359,6854","3,564233","1,643"
"3,58","360,164","3,574267","1,652"
"3,59","360,6362","3,5842","1,658"
"3,6","361,1154","3,594133","1,658"
"3,61","361,609","3,6041","1,664"
"3,62","362,1044","3,614167","1,673"
"3,63","362,5883","3,624233","1,68"
"3,64","363,0649","3,634267","1,681"
"3,65","363,5467","3,6443","1,689"
"3,66","364,0378","3,654333","1,694"
"3,67","364,5328","3,664267","1,695"
"3,68","365,022","3,674167","1,699"
"3,69","365,4992","3,684167","1,707"
"3,7","365,9665","3,694167","1,714"
"3,71","366,4287","3,7042","1,715"
"3,72","366,8871","3,714267","1,716"
"3,73","367,3426","3,7243","1,724"
"3,74","367,8026","3,7343","1,732"
"3,75","368,2702","3,7443","1,731"
"3,76","368,7401","3,7542","1,736"
"3,77","369,2066","3,764167","1,744"
"3,78","369,6699","3,7741","1,747"
"3,79","370,1304","3,784167","1,747"
"3,8","370,5865","3,7943","1,756"
"3,81","371,0386","3,804333","1,763"
"3,82","371,4868","3,8143","1,762"
"3,83","371,9319","3,8243","1,765"
"3,84","372,3793","3,834233","1,774"
"3,85","372,8374","3,844133","1,777"
"3,86","373,3044","3,854133","1,778"
"3,87","373,7663","3,864133","1,785"
"3,88","374,2145","3,874233","1,793"
"3,89","374,6581","3,8843","1,794"
"3,9","375,1089","3,8943","1,799"
"3,91","375,5652","3,904367","1,807"
"3,92","376,016","3,9143","1,815"
"3,93","376,4502","3,924233","1,816"
"3,94","376,8671","3,9342","1,822"
"3,95","377,2748","3,944133","1,829"
"3,96","377,6838","3,9542","1,835"
"3,97","378,0947","3,964267","1,836"
"3,98","378,5035","3,9743","1,845"
"3,99","378,9136","3,984333","1,851"
"4","379,3318","3,9943","1,85"
"4,01","379,7603","4,004233","1,856"
"4,02","380,1959","4,0142","1,864"
"4,03","380,633","4,024133","1,868"
"4,04","381,063","4,034167","1,868"
"4,05","381,4813","4,044267","1,874"
"4,06","381,8927","4,054333","1,88"
"4,07","382,3031","4,0643","1,888"
"4,08","382,7133","4,0743","1,888"
"4,09","383,1255","4,084233","1,894"
"4,1","383,5433","4,094133","1,899"
"4,11","383,9625","4,104134","1,905"
"4,12","384,377","4,114133","1,906"
"4,13","384,7884","4,124233","1,916"
"4,14","385,2","4,134267","1,924"
"4,15","385,609","4,144333","1,922"
"4,16","386,0091","4,154366","1,929"
"4,17","386,4001","4,1643","1,938"
"4,18","386,7819","4,1742","1,942"
"4,19","387,1525","4,184167","1,945"
"4,2","387,5163","4,1941","1,949"
"4,21","387,8837","4,204134","1,957"
"4,22","388,2621","4,214267","1,958"
"4,23","388,6474","4,2243","1,965"
"4,24","389,0351","4,2343","1,973"
"4,25","389,427","4,2443","1,974"
"4,26","389,8285","4,254267","1,978"
"4,27","390,2405","4,264167","1,987"
"4,28","390,6542","4,2741","1,995"
"4,29","391,0572","4,284167","1,991"
"4,3","391,4437","4,294267","1,997"
"4,31","391,8209","4,304333","2,005"
"4,32","392,1989","4,3143","2,01"
"4,33","392,5794","4,324333","2,009"
"4,34","392,9583","4,334267","2,018"
"4,35","393,3336","4,344167","2,026"
"4,36","393,7032","4,354134","2,03"
"4,37","394,0643","4,364133","2,029"
"4,38","394,4209","4,3742","2,039"
"4,39","394,7805","4,384267","2,048"
"4,4","395,1416","4,394267","2,05"
"4,41","395,5013","4,404366","2,056"
"4,42","395,8591","4,4143","2,066"
"4,43","396,2142","4,424233","2,074"
"4,44","396,5626","4,4342","2,071"
"4,45","396,9048","4,4441","2,079"
"4,46","397,2451","4,454134","2,086"
"4,47","397,5854","4,464267","2,092"
"4,48","397,9297","4,4743","2,092"
"4,49","398,2859","4,484334","2,099"
"4,5","398,6575","4,4943","2,109"
"4,51","399,0386","4,504267","2,109"
"4,52","399,4222","4,5142","2,11"
"4,53","399,8035","4,524133","2,12"
"4,54","400,1754","4,534167","2,128"
"4,55","400,5323","4,544233","2,125"
"4,56","400,8752","4,554333","2,13"
"4,57","401,2105","4,5643","2,139"
"4,58","401,5395","4,5743","2,146"
"4,59","401,8664","4,5843","2,145"
"4,6","402,1989","4,594234","2,152"
"4,61","402,5399","4,604134","2,16"
"4,62","402,8837","4,614133","2,163"
"4,63","403,2254","4,624233","2,162"
"4,64","403,5665","4,634267","2,17"
"4,65","403,9119","4,6443","2,179"
"4,66","404,2595","4,654334","2,181"
"4,67","404,6035","4,6643","2,182"
"4,68","404,9365","4,674233","2,191"
"4,69","405,2577","4,6842","2,198"
"4,7","405,5734","4,694133","2,197"
"4,71","405,89","4,704167","2,203"
"4,72","406,2108","4,714233","2,211"
"4,73","406,5385","4,724233","2,216"
"4,74","406,8731","4,7343","2,216"
"4,75","407,2102","4,744267","2,224"
"4,76","407,5441","4,754233","2,233"
"4,77","407,8755","4,7642","2,236"
"4,78","408,2033","4,774133","2,24"
"4,79","408,5221","4,784167","2,247"
"4,8","408,8298","4,794233","2,254"
"4,81","409,1285","4,804267","2,254"
"4,82","409,4229","4,814267","2,26"
"4,83","409,7204","4,8243","2,266"
"4,84","410,0266","4,834233","2,273"
"4,85","410,3397","4,844167","2,272"
"4,86","410,6531","4,854134","2,281"
"4,87","410,9667","4,864167","2,288"
"4,88","411,283","4,8742","2,294"
"4,89","411,603","4,884233","2,293"
"4,9","411,9252","4,8943","2,301"
"4,91","412,2505","4,904366","2,31"
"4,92","412,5748","4,914333","2,316"
"4,93","412,8936","4,924233","2,314"
"4,94","413,204","4,9342","2,322"
"4,95","413,5059","4,9441","2,332"
"4,96","413,7982","4,954167","2,335"
"4,97","414,0851","4,964233","2,339"
"4,98","414,3726","4,974267","2,345"
"4,99","414,6625","4,984334","2,351"
"5","414,9553","4,994333","2,353"
"5,01","415,2527","5,004267","2,361"
"5,02","415,5544","5,014234","2,366"
"5,03","415,8551","5,024133","2,368"
"5,04","416,1511","5,034167","2,371"
"5,05","416,4418","5,044233","2,377"
"5,06","416,7239","5,0543","2,384"
"5,07","416,999","5,064233","2,384"
"5,08","417,2754","5,074267","2,39"
"5,09","417,5609","5,084267","2,395"
"5,1","417,8537","5,0942","2,397"
"5,11","418,149","5,104167","2,403"
"5,12","418,444","5,1142","2,413"
"5,13","418,7376","5,124233","2,415"
"5,14","419,0299","5,134267","2,416"
"5,15","419,3223","5,1443","2,424"
"5,16","419,6138","5,1543","2,429"
"5,17","419,8987","5,164333","2,433"
"5,18","420,1727","5,174233","2,441"
"5,19","420,4361","5,1842","2,446"
"5,2","420,6881","5,194167","2,446"
"5,21","420,9323","5,204167","2,455"
"5,22","421,1744","5,214233","2,465"
"5,23","421,4196","5,224267","2,465"
"5,24","421,6723","5,2343","2,469"
"5,25","421,9343","5,244333","2,477"
"5,26","422,2051","5,254233","2,481"
"5,27","422,4817","5,2642","2,484"
"5,28","422,7592","5,274133","2,492"
"5,29","423,032","5,284167","2,498"
"5,3","423,2968","5,294267","2,499"
"5,31","423,5543","5,3043","2,504"
"5,32","423,814","5,314267","2,511"
"5,33","424,0828","5,3243","2,516"
"5,34","424,3563","5,334233","2,519"
"5,35","424,6263","5,344167","2,523"
"5,36","424,8932","5,354167","2,53"
"5,37","425,1601","5,364167","2,538"
"5,38","425,4246","5,3742","2,54"
"5,39","425,684","5,384233","2,546"
"5,4","425,9405","5,394267","2,554"
"5,41","426,1963","5,4043","2,562"
"5,42","426,4461","5,414267","2,563"
"5,43","426,6845","5,424233","2,57"
"5,44","426,9141","5,4342","2,577"
"5,45","427,1388","5,4441","2,582"
"5,46","427,3634","5,454167","2,585"
"5,47","427,5905","5,464233","2,595"
"5,48","427,8242","5,474234","2,599"
"5,49","428,0659","5,484267","2,599"
"5,5","428,3188","5,494267","2,603"
"5,51","428,5846","5,504267","2,61"
"5,52","428,8572","5,5142","2,617"
"5,53","429,1285","5,524167","2,618"
"5,54","429,3935","5,5342","2,624"
"5,55","429,6532","5,5443","2,629"
"5,56","429,9067","5,554333","2,637"
"5,57","430,1519","5,564267","2,637"
"5,58","430,3904","5,574267","2,645"
"5,59","430,6256","5,584233","2,652"
"5,6","430,8591","5,5942","2,657"
"5,61","431,0905","5,604167","2,657"
"5,62","431,3172","5,614167","2,666"
"5,63","431,5379","5,624233","2,673"
"5,64","431,7574","5,6343","2,673"
"5,65","431,9843","5,644267","2,679"
"5,66","432,2182","5,654334","2,687"
"5,67","432,4543","5,664267","2,692"
"5,68","432,6859","5,674233","2,692"
"5,69","432,9101","5,6842","2,699"
"5,7","433,1245","5,694133","2,707"
"5,71","433,3336","5,704167","2,709"
"5,72","433,5494","5,714233","2,71"
"5,73","433,7756","5,7243","2,719"
"5,74","434,0042","5,7343","2,728"
"5,75","434,2327","5,744267","2,732"
"5,76","434,4683","5,754233","2,732"
"5,77","434,7121","5,764234","2,741"
"5,78","434,955","5,774167","2,75"
"5,79","435,1856","5,7842","2,752"
"5,8","435,3975","5,7943","2,757"
"5,81","435,5939","5,804333","2,762"
"5,82","435,7864","5,814267","2,771"
"5,83","435,9841","5,824267","2,773"
"5,84","436,1847","5,834233","2,78"
"5,85","436,3847","5,844167","2,789"
"5,86","436,5848","5,854167","2,796"
"5,87","436,7835","5,864167","2,796"
"5,88","436,9777","5,874233","2,805"
"5,89","437,1729","5,884267","2,813"
"5,9","437,3759","5,8943","2,816"
"5,91","437,5833","5,9043","2,82"
"5,92","437,788","5,914233","2,83"
"5,93","437,987","5,9242","2,839"
"5,94","438,1792","5,9342","2,838"
"5,95","438,3685","5,9441","2,841"
"5,96","438,5627","5,954167","2,85"
"5,97","438,766","5,964267","2,859"
"5,98","438,9779","5,9743","2,859"
"5,99","439,195","5,9843","2,866"
"6","439,4131","5,994267","2,873"
"6,01","439,6275","6,004233","2,876"
"6,02","439,8381","6,014167","2,88"
"6,03","440,0446","6,024133","2,887"
"6,04","440,2426","6,0342","2,892"
"6,05","440,43","6,0443","2,893"
"6,06","440,6128","6,054333","2,899"
"6,07","440,7962","6,0643","2,906"
"6,08","440,9825","6,074267","2,912"
"6,09","441,1718","6,0842","2,912"
"6,1","441,3656","6,094167","2,92"
"6,11","441,5606","6,104134","2,928"
"6,12","441,7526","6,114167","2,934"
"6,13","441,943","6,124233","2,934"
"6,14","442,1336","6,1343","2,942"
"6,15","442,3256","6,1443","2,952"
"6,16","442,5224","6,154367","2,954"
"6,17","442,722","6,164267","2,958"
"6,18","442,9175","6,1742","2,966"
"6,19","443,1033","6,184167","2,973"
"6,2","443,2828","6,194167","2,974"
"6,21","443,4603","6,204167","2,979"
"6,22","443,6383","6,214267","2,986"
"6,23","443,8181","6,2243","2,995"
"6,24","443,9971","6,2343","2,995"
"6,25","444,1721","6,244267","3,002"
"6,26","444,3487","6,254233","3,011"
"6,27","444,5335","6,264167","3,019"
"6,28","444,7206","6,274167","3,019"
"6,29","444,8989","6,2842","3,025"
"6,3","445,0661","6,2943","3,033"
"6,31","445,2281","6,304333","3,036"
"6,32","445,3912","6,3143","3,042"
"6,33","445,5597","6,3243","3,052"
"6,34","445,7321","6,334233","3,059"
"6,35","445,9009","6,344133","3,059"
"6,36","446,0648","6,354134","3,069"
"6,37","446,2291","6,364167","3,078"
"6,38","446,3964","6,374233","3,077"
"6,39","446,5659","6,384267","3,084"
"6,4","446,7397","6,3943","3,094"
"6,41","446,9137","6,404367","3,097"
"6,42","447,0817","6,4143","3,101"
"6,43","447,2445","6,4242","3,109"
"6,44","447,4071","6,434167","3,11"
"6,45","447,563","6,4441","3,113"
"6,46","447,707","6,454134","3,121"
"6,47","447,8458","6,464267","3,129"
"6,48","447,9919","6,4743","3,129"
"6,49","448,1516","6,4843","3,134"
"6,5","448,3226","6,4943","3,144"
"6,51","448,4971","6,504233","3,152"
"6,52","448,6678","6,514167","3,151"
"6,53","448,8336","6,524133","3,157"
"6,54","448,9989","6,534167","3,164"
"6,55","449,1625","6,544267","3,169"
"6,56","449,3187","6,5543","3,173"
"6,57","449,4699","6,564267","3,18"
"6,58","449,6258","6,5743","3,187"
"6,59","449,7903","6,584267","3,186"
"6,6","449,9596","6,594167","3,194"
"6,61","450,1292","6,604134","3,201"
"6,62","450,2959","6,614133","3,207"
"6,63","450,4568","6,624233","3,207"
"6,64","450,6122","6,6343","3,216"
"6,65","450,7646","6,6443","3,224"
"6,66","450,9168","6,6543","3,226"
"6,67","451,0681","6,6643","3,229"
"6,68","451,2129","6,6742","3,236"
"6,69","451,3434","6,6842","3,245"
"6,7","451,4616","6,694167","3,249"
"6,71","451,5799","6,704167","3,249"
"6,72","451,7069","6,714233","3,257"
"6,73","451,8414","6,7243","3,266"
"6,74","451,9801","6,7343","3,27"
"6,75","452,1251","6,7443","3,274"
"6,76","452,2792","6,754267","3,284"
"6,77","452,4414","6,764167","3,292"
"6,78","452,6051","6,7741","3,292"
"6,79","452,7575","6,784167","3,297"
"6,8","452,8936","6,7943","3,306"
"6,81","453,0222","6,8043","3,315"
"6,82","453,1546","6,8143","3,314"
"6,83","453,2928","6,824333","3,32"
"6,84","453,4338","6,834267","3,327"
"6,85","453,5734","6,844167","3,335"
"6,86","453,7077","6,854134","3,334"
"6,87","453,8372","6,864167","3,341"
"6,88","453,9669","6,8742","3,348"
"6,89","454,0984","6,8843","3,355"
"6,9","454,2311","6,8943","3,353"
"6,91","454,3664","6,904334","3,358"
"6,92","454,5029","6,9143","3,367"
